spamorham,label,sms
spam,1,৮ এপ্রিল ‘বাংলাদেশ স্কাউটস দিবস’। ‘প্রত্যেকে আমরা পরের তরে’ থিমে প্রথমবারের মতো দেশব্যাপী উদযাপিত হচ্ছে এ দিবস। সকলকে বাংলাদেশ স্কাউটস দিবসের শুভেচ্ছা।
spam,1,"সেহরি ও ইফতারে নিরাপদ ও সুষম খাবার গ্রহণ করুন। অস্বাস্থ্যকর ও অতিরিক্ত ভাজা-পোড়া খাবার পরিহার করুন- বাংলাদেশ নিরাপদ খাদ্য কর্তৃপক্ষ, খাদ্য মন্ত্রণালয়।"
spam,1,"“১২ এপ্রিল ২০২২ পার্বত্যবাসীর সামাজিক উৎসব বৈসাবি উপলক্ষ্যে সকলকে শুভেচ্ছা। বাংলা নববর্ষ ও বৈসাবি বয়ে আনুক শান্তি, সম্প্রীতি ও সমৃদ্ধি। পার্বত্য চট্টগ্রাম বিষয়ক মন্ত্রণালয়”।"
spam,1,বাংলাদেশ সেনাবাহিনীতে কমিশন্ড অফিসার হিসাবে ৮৯তম বিএমএ দীর্ঘ মেয়াদী কোর্সে যোগ দিন । ৩০ এপ্রিল ২০২২ তারিখের মধ্যে অনলাইনে আবেদন করুনঃ https://joinbangladesharmy.army.mil.bdx
spam,1,বাংলাদেশ নৌবাহিনীতে সরাসরি কমিশন্ড অফিসার পদে ২০২৩ এ ডিইও ব্যাচে নিয়োগ চলছে। অনলাইনে আবেদনের শেষ তারিখ ৩১ মে ২০২২। ভিজিট করুনঃ www.joinnavy.navy.mil.bd
spam,1,অনিবার্য কারণবশতঃ ৮৯তম বিএমএ দীর্ঘমেয়াদী কোর্সের লিখিত পরীক্ষা আগামী ১০ জুন ২০২২ তারিখের পরিবর্তে ১৮ জুন ২০২২ তারিখে অনুষ্ঠিত হবে । বিস্তারিত জানতে লগইন করুনঃ https://joinbangladesharmy.army.mil.bd
spam,1,"২৬ এপ্রিল বিশ্ব মেধাসম্পদ দিবসের  প্রতিপাদ্য- ‘মেধাসম্পদ ও তারুণ্যঃ একটি সুন্দর আগামীর জন্য উদ্ভাবন’।-ডিপিডিটি, শিল্প মন্ত্রণালয়। "
spam,1,“শ্রমিক-মালিক একতা উন্নয়নের নিশ্চয়তা’’ মহান মে দিবসের এ প্রতিপাদ্যের আলোকে শ্রমিক-মালিক সুসম্পর্কের মাধ্যমে প্রকৃত উন্নয়ন নিশ্চিত করাই আমাদের অঙ্গীকার- শ্রম ও কর্মসংস্থান মন্ত্রণালয়।
spam,1,"২৮ এপ্রিল ২০২২ জাতীয় পেশাগত স্বাস্থ্য ও সেইফটি দিবস। এবারের প্রতিপাদ্য ‘‘নিশ্চিত করি শোভন কর্মপরিবেশ, সমৃদ্ধ হবে বাংলাদেশ’’। কলকারখানা ও প্রতিষ্ঠান পরিদর্শন অধিদপ্তর, শ্রম ও কর্মসংস্থান মন্ত্রণালয়।"
spam,1,আজ আন্তর্জাতিক নার্স দিবস। প্রতিপাদ্য বিষয়-স্বাস্থ্য ব্যবস্থাপনায় শক্তিশালী নার্স নেতৃত্বের বিকল্প নেই-বিশ্ব স্বাস্থ্যসেবা নিশ্চিত করতে নার্সিং খাতে বিনিয়োগ বাড়ান ও নার্সদের অধিকার সংরক্ষণ করুন।
spam,1,"""সরকারি সেবা এখন হাতের মুঠোয়। এক ঠিকানায় সরকারি সেবা পেতে ভিজিট করুন: mygov.bd অথবা ডাউনলোড করুন myGov-আমার সরকার মোবাইল অ্যাপ"""
spam,1,‘বাংলাদেশ বিমান বাহিনীতে ৮৭ বাফা কোর্সে অফিসার ক্যাডেট নিয়োগ চলছে। ভিজিট করুনঃ www.joinbangladeshairforce.mil.bd’
spam,1,"নৌ নিরাপত্তা সপ্তাহ ১৯ মে হতে সপ্তাহব্যাপী। প্রতিপাদ্যঃ‘প্রশিক্ষিত জনবল ও নিরাপদ জলযান, নৌ নিরাপত্তায় রাখবে অবদান’- নৌ-পরিবহন অধিদপ্তর।"
spam,1,"‘‘২০ মে, ২০২২ ‘বিশ্ব মেট্রোলজি দিবস’। দিবসটির প্রতিপাদ্য হচ্ছে ‘ডিজিটাল যুগে পরিমাপ’। বিএসটিআই, শিল্প মন্ত্রণালয়।’’"
spam,1,‘সঞ্চয় অর্থনৈতিক ও সামাজিক নিরাপত্তার প্রতীক’-এ পতিপাদ্য নিয়ে আগামী ২২ মে হতে ২৮ মে ২০২২ খ্রিঃ পর্যন্ত দেশব্যাপী উদযাপিত হবে সঞ্চয় অভিযান ২০২২।-জাতীয় সঞ্চয় অধিদপ্তর
spam,1,ফোন করেই ভূমি সেবা! পৃথিবীর যেকোন প্রান্ত থেকে যেকোন সময় কল করুন ১৬১২২ নম্বরে আর ঘরে বসেই পেয়ে যান ভূমি বিষয়ক সকল সেবা একটি কলে।
spam,1,"‘মা ও শিশুর জীবন বাঁচাতে, স্বাস্থ্য কেন্দ্রে হবে যেতে’ প্রতিপাদ্যে আজ সারা দেশে পালিত হচ্ছে ‘নিরাপদ মাতৃত্ব দিবস ২০২২’-স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়।"
spam,1,“২৯ মে আন্তর্জাতিক জাতিসংঘ শান্তিরক্ষী দিবস। শান্তিরক্ষা মিশনে বাংলাদেশের ৩৪ তম বর্ষপূর্তিতে শান্তিরক্ষীদের সীমাহীন অবদান জাতি বিনম্র শ্রদ্ধা ও কৃতজ্ঞচিত্তে স্বরণ করছে।’’
